10000 10000
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
A L
